Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","4088","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","2597","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","119","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","3400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","8","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","800","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2745","Honey","2000","2000","tonnes","9","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2745","Honey","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2745","Honey","2010","2010","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5910","Export Quantity","2745","Honey","2000","2000","tonnes","36","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5910","Export Quantity","2745","Honey","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5910","Export Quantity","2745","Honey","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","1716","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","8003","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","4171","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","571","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","701","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","1817","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","4700","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","1317","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","213","Turkmenistan","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","2000","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","10","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","28","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","183","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","332","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","263","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","25","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","10","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","52","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","131","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","1267","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2745","Honey","2000","2000","tonnes","32","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2745","Honey","2005","2005","tonnes","27","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2745","Honey","2010","2010","tonnes","88","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2745","Honey","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2745","Honey","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2745","Honey","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","1954","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","4916","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","8318","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","333","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","810","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","19920","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","132","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","345","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","1207","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","29","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","327","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","13","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","29","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","27","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","13","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","226","Uganda","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","24","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","1802","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","35042","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","3037","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","149126","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","59252","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","13404","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","914","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","5148","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","4382","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","375","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","1031","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","23617","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2745","Honey","2000","2000","tonnes","99","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2745","Honey","2005","2005","tonnes","63","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2745","Honey","2010","2010","tonnes","107","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2745","Honey","2000","2000","tonnes","155","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2745","Honey","2005","2005","tonnes","3814","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2745","Honey","2010","2010","tonnes","5383","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","13588","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","71852","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","87203","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","747582","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","2498558","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","889454","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","4","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","10","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","390","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","36","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","2639","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","63933","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","107881","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","14495","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","12160","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","460","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","26408","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","151981","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","133276","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","1011","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","11521","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","230","Ukraine","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","27140","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","9995","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","37254","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","35198","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","1744","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","14803","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","3239","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","24667","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","30061","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","28778","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","800","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","2017","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","1952","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2745","Honey","2000","2000","tonnes","2953","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2745","Honey","2005","2005","tonnes","2362","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2745","Honey","2010","2010","tonnes","1513","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2745","Honey","2000","2000","tonnes","400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2745","Honey","2005","2005","tonnes","1309","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2745","Honey","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","443371","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","249571","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","944922","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","4472","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","194679","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","265546","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","16400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","31333","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","37221","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","430","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","729","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","1488","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","5555","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","12556","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","1661","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","122","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","110900","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","177240","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","298596","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","130","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","14957","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","225","United Arab Emirates","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","19942","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","328666","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","508708","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","452727","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","12799","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","19248","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","149890","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","53670","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","80184","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","96495","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","16591","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","13568","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","13960","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2745","Honey","2000","2000","tonnes","22748","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2745","Honey","2005","2005","tonnes","27980","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2745","Honey","2010","2010","tonnes","31515","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2745","Honey","2000","2000","tonnes","1385","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2745","Honey","2005","2005","tonnes","1105","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5910","Export Quantity","2745","Honey","2010","2010","tonnes","2082","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","3105967","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","4839644","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","229","United Kingdom","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","5692368","S","Standardized data"
